REF_DATE,GEO,Age group,Pregnancy outcomes,VALUE
2000,"Quebec, place of residence of females",35 to 39 years,Induced abortions,10.2
2000,"Quebec, place of residence of females",35 to 39 years,Fetal loss,383
2000,"Quebec, place of residence of females",35 to 39 years,Fetal loss,1.2
2000,"Quebec, place of residence of females",40 years and over,"Total, pregnancies",2767
2000,"Quebec, place of residence of females",40 years and over,"Total, pregnancies",8.6
2000,"Quebec, place of residence of females",40 years and over,Live births,1452
2000,"Quebec, place of residence of females",40 years and over,Live births,4.5
2000,"Quebec, place of residence of females",40 years and over,Induced abortions,1195
2000,"Quebec, place of residence of females",40 years and over,Induced abortions,3.7
2000,"Quebec, place of residence of females",40 years and over,Fetal loss,120
2000,"Quebec, place of residence of females",40 years and over,Fetal loss,0.4
2000,"Quebec, place of residence of females",Unknown age group,"Total, pregnancies",6
2000,"Quebec, place of residence of females",Unknown age group,Live births,2
2000,"Quebec, place of residence of females",Unknown age group,Induced abortions,4
2000,"Quebec, place of residence of females",Unknown age group,Fetal loss,0
2000,"Ontario, place of residence of females",All ages,"Total, pregnancies",170142
2000,"Ontario, place of residence of females",All ages,"Total, pregnancies",55.9
2000,"Ontario, place of residence of females",All ages,Live births,127408
2000,"Ontario, place of residence of females",All ages,Live births,41.9
2000,"Ontario, place of residence of females",All ages,Induced abortions,39544
2000,"Ontario, place of residence of females",All ages,Induced abortions,13.0
2000,"Ontario, place of residence of females",All ages,Fetal loss,3190
2000,"Ontario, place of residence of females",All ages,Fetal loss,1.0
2000,"Ontario, place of residence of females",Under 20 years,"Total, pregnancies",12905
2000,"Ontario, place of residence of females",Under 20 years,"Total, pregnancies",28.1
2000,"Ontario, place of residence of females",Under 20 years,Live births,5358
2000,"Ontario, place of residence of females",Under 20 years,Live births,11.7
2000,"Ontario, place of residence of females",Under 20 years,Induced abortions,7384
2000,"Ontario, place of residence of females",Under 20 years,Induced abortions,16.1
2000,"Ontario, place of residence of females",Under 20 years,Fetal loss,163
2000,"Ontario, place of residence of females",Under 20 years,Fetal loss,0.4
2000,"Ontario, place of residence of females",Under 15 years,"Total, pregnancies",151
2000,"Ontario, place of residence of females",Under 15 years,"Total, pregnancies",2.0
2000,"Ontario, place of residence of females",Under 15 years,Live births,42
2000,"Ontario, place of residence of females",Under 15 years,Live births,0.5
2000,"Ontario, place of residence of females",Under 15 years,Induced abortions,107
2000,"Ontario, place of residence of females",Under 15 years,Induced abortions,1.4
2000,"Ontario, place of residence of females",Under 15 years,Fetal loss,2
2000,"Ontario, place of residence of females",Under 15 years,Fetal loss,0.0
2000,"Ontario, place of residence of females",15 to 19 years,"Total, pregnancies",12754
2000,"Ontario, place of residence of females",15 to 19 years,"Total, pregnancies",33.4
2000,"Ontario, place of residence of females",15 to 19 years,Live births,5316
2000,"Ontario, place of residence of females",15 to 19 years,Live births,13.9
2000,"Ontario, place of residence of females",15 to 19 years,Induced abortions,7277
2000,"Ontario, place of residence of females",15 to 19 years,Induced abortions,19.0
2000,"Ontario, place of residence of females",15 to 19 years,Fetal loss,161
2000,"Ontario, place of residence of females",15 to 19 years,Fetal loss,0.4
2000,"Ontario, place of residence of females",15 to 17 years,"Total, pregnancies",4499
2000,"Ontario, place of residence of females",15 to 17 years,"Total, pregnancies",19.5
2000,"Ontario, place of residence of females",15 to 17 years,Live births,1708
2000,"Ontario, place of residence of females",15 to 17 years,Live births,7.4
2000,"Ontario, place of residence of females",15 to 17 years,Induced abortions,2728
2000,"Ontario, place of residence of females",15 to 17 years,Induced abortions,11.8
2000,"Ontario, place of residence of females",15 to 17 years,Fetal loss,63
2000,"Ontario, place of residence of females",15 to 17 years,Fetal loss,0.3
2000,"Ontario, place of residence of females",18 to 19 years,"Total, pregnancies",8255
2000,"Ontario, place of residence of females",18 to 19 years,"Total, pregnancies",54.4
2000,"Ontario, place of residence of females",18 to 19 years,Live births,3608
2000,"Ontario, place of residence of females",18 to 19 years,Live births,23.8
2000,"Ontario, place of residence of females",18 to 19 years,Induced abortions,4549
2000,"Ontario, place of residence of females",18 to 19 years,Induced abortions,30.0
2000,"Ontario, place of residence of females",18 to 19 years,Fetal loss,98
2000,"Ontario, place of residence of females",18 to 19 years,Fetal loss,0.6
2000,"Ontario, place of residence of females",20 to 24 years,"Total, pregnancies",31032
2000,"Ontario, place of residence of females",20 to 24 years,"Total, pregnancies",83.0
2000,"Ontario, place of residence of females",20 to 24 years,Live births,18899
2000,"Ontario, place of residence of females",20 to 24 years,Live births,50.6
2000,"Ontario, place of residence of females",20 to 24 years,Induced abortions,11623
2000,"Ontario, place of residence of females",20 to 24 years,Induced abortions,31.1
2000,"Ontario, place of residence of females",20 to 24 years,Fetal loss,510
2000,"Ontario, place of residence of females",20 to 24 years,Fetal loss,1.4
2000,"Ontario, place of residence of females",25 to 29 years,"Total, pregnancies",46372
2000,"Ontario, place of residence of females",25 to 29 years,"Total, pregnancies",116.2
2000,"Ontario, place of residence of females",25 to 29 years,Live births,37357
2000,"Ontario, place of residence of females",25 to 29 years,Live births,93.6
2000,"Ontario, place of residence of females",25 to 29 years,Induced abortions,8254
2000,"Ontario, place of residence of females",25 to 29 years,Induced abortions,20.7
2000,"Ontario, place of residence of females",25 to 29 years,Fetal loss,761
2000,"Ontario, place of residence of females",25 to 29 years,Fetal loss,1.9
2000,"Ontario, place of residence of females",30 to 34 years,"Total, pregnancies",48662
2000,"Ontario, place of residence of females",30 to 34 years,"Total, pregnancies",109.1
2000,"Ontario, place of residence of females",30 to 34 years,Live births,41511
2000,"Ontario, place of residence of females",30 to 34 years,Live births,93.0
2000,"Ontario, place of residence of females",30 to 34 years,Induced abortions,6275
2000,"Ontario, place of residence of females",30 to 34 years,Induced abortions,14.1
2000,"Ontario, place of residence of females",30 to 34 years,Fetal loss,876
2000,"Ontario, place of residence of females",30 to 34 years,Fetal loss,2.0
2000,"Ontario, place of residence of females",35 to 39 years,"Total, pregnancies",25588
2000,"Ontario, place of residence of females",35 to 39 years,"Total, pregnancies",49.1
2000,"Ontario, place of residence of females",35 to 39 years,Live births,20538
2000,"Ontario, place of residence of females",35 to 39 years,Live births,39.4
2000,"Ontario, place of residence of females",35 to 39 years,Induced abortions,4413
2000,"Ontario, place of residence of females",35 to 39 years,Induced abortions,8.5
2000,"Ontario, place of residence of females",35 to 39 years,Fetal loss,637
2000,"Ontario, place of residence of females",35 to 39 years,Fetal loss,1.2
2000,"Ontario, place of residence of females",40 years and over,"Total, pregnancies",5493
2000,"Ontario, place of residence of females",40 years and over,"Total, pregnancies",11.2
2000,"Ontario, place of residence of females",40 years and over,Live births,3655
2000,"Ontario, place of residence of females",40 years and over,Live births,7.5
2000,"Ontario, place of residence of females",40 years and over,Induced abortions,1595
2000,"Ontario, place of residence of females",40 years and over,Induced abortions,3.3
2000,"Ontario, place of residence of females",40 years and over,Fetal loss,243
2000,"Ontario, place of residence of females",40 years and over,Fetal loss,0.5
2000,"Ontario, place of residence of females",Unknown age group,"Total, pregnancies",90
2000,"Ontario, place of residence of females",Unknown age group,Live births,90
2000,"Ontario, place of residence of females",Unknown age group,Induced abortions,0
2000,"Ontario, place of residence of females",Unknown age group,Fetal loss,0
2000,"Manitoba, place of residence of females",All ages,"Total, pregnancies",18300
2000,"Manitoba, place of residence of females",All ages,"Total, pregnancies",64.2
2000,"Manitoba, place of residence of females",All ages,Live births,14090
2000,"Manitoba, place of residence of females",All ages,Live births,49.4
2000,"Manitoba, place of residence of females",All ages,Induced abortions,3366
2000,"Manitoba, place of residence of females",All ages,Induced abortions,11.8
2000,"Manitoba, place of residence of females",All ages,Fetal loss,844
2000,"Manitoba, place of residence of females",All ages,Fetal loss,3.0
2000,"Manitoba, place of residence of females",Under 20 years,"Total, pregnancies",2352
2000,"Manitoba, place of residence of females",Under 20 years,"Total, pregnancies",49.1
2000,"Manitoba, place of residence of females",Under 20 years,Live births,1340
2000,"Manitoba, place of residence of females",Under 20 years,Live births,28.0
2000,"Manitoba, place of residence of females",Under 20 years,Induced abortions,908
2000,"Manitoba, place of residence of females",Under 20 years,Induced abortions,19.0
2000,"Manitoba, place of residence of females",Under 20 years,Fetal loss,104
2000,"Manitoba, place of residence of females",Under 20 years,Fetal loss,2.2
2000,"Manitoba, place of residence of females",Under 15 years,"Total, pregnancies",34
2000,"Manitoba, place of residence of females",Under 15 years,"Total, pregnancies",4.2
2000,"Manitoba, place of residence of females",Under 15 years,Live births,17
2000,"Manitoba, place of residence of females",Under 15 years,Live births,2.1
2000,"Manitoba, place of residence of females",Under 15 years,Induced abortions,12
2000,"Manitoba, place of residence of females",Under 15 years,Induced abortions,1.5
2000,"Manitoba, place of residence of females",Under 15 years,Fetal loss,5
2000,"Manitoba, place of residence of females",Under 15 years,Fetal loss,0.6
2000,"Manitoba, place of residence of females",15 to 19 years,"Total, pregnancies",2318
